,series_id,area_name,item_name,date,period,value,inf_yoy
23860,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-01-01,M01,131.021,0.05797756801059428
23861,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-02-01,M02,130.384,0.04974839982287338
23862,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-03-01,M03,129.995,0.03747007182761375
23863,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-04-01,M04,130.435,0.03477957334729598
23864,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-05-01,M05,131.833,0.04377533569799841
23865,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-06-01,M06,134.023,0.040777498213897534
23866,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-07-01,M07,131.829,0.03470766912336076
23867,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-08-01,M08,130.741,0.025379396886396677
23868,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-09-01,M09,129.649,0.010278189043871233
23869,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-10-01,M10,128.869,0.0011264410677107595
23870,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-11-01,M11,128.61,-0.0046050849425332
23871,CUSR0000SEAE03,U.S. city average,Women's footwear,2013-12-01,M12,127.072,-0.024945711808353144
23872,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-01-01,M01,124.967,-0.046206333335877314
23873,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-02-01,M02,127.536,-0.02184317094121968
23874,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-03-01,M03,128.646,-0.010377322204700334
23875,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-04-01,M04,127.758,-0.020523632460612617
23876,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-05-01,M05,127.285,-0.03449819089302375
23877,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-06-01,M06,126.353,-0.05722898308499291
23878,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-07-01,M07,127.224,-0.03493161595703531
23879,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-08-01,M08,128.079,-0.020360866139925493
23880,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-09-01,M09,129.552,-0.0007481739157263467
23881,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-10-01,M10,129.688,0.006355291031978183
23882,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-11-01,M11,129.3,0.005365057149521846
23883,CUSR0000SEAE03,U.S. city average,Women's footwear,2014-12-01,M12,129.34,0.017848149080835984
23884,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-01-01,M01,128.385,0.027351220722270586
23885,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-02-01,M02,128.585,0.008225128591142994
23886,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-03-01,M03,129.51,0.006716104659297617
23887,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-04-01,M04,128.833,0.00841434587266554
23888,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-05-01,M05,126.176,-0.008712731272341512
23889,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-06-01,M06,127.737,0.010953439965809997
23890,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-07-01,M07,129.096,0.014714204867006142
23891,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-08-01,M08,129.84,0.013749326587496835
23892,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-09-01,M09,130.223,0.0051793874274423946
23893,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-10-01,M10,129.709,0.0001619270865462763
23894,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-11-01,M11,129.356,0.000433101314771811
23895,CUSR0000SEAE03,U.S. city average,Women's footwear,2015-12-01,M12,129.638,0.0023040049481986014
23896,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-01-01,M01,129.109,0.005639288078825633
23897,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-02-01,M02,128.199,-0.0030019053544347862
23898,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-03-01,M03,128.043,-0.011327310632383458
23899,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-04-01,M04,127.9,-0.007241933355584318
23900,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-05-01,M05,128.113,0.015351572406796743
23901,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-06-01,M06,126.215,-0.01191510682104635
23902,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-07-01,M07,125.789,-0.025616595401871445
23903,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-08-01,M08,129.107,-0.00564540973505856
23904,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-09-01,M09,129.318,-0.006949617195119107
23905,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-10-01,M10,130.384,0.005203956548890165
23906,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-11-01,M11,130.431,0.008310399208386388
23907,CUSR0000SEAE03,U.S. city average,Women's footwear,2016-12-01,M12,130.948,0.010105061787438974
23908,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-01-01,M01,129.493,0.002974231076067424
23909,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-02-01,M02,126.499,-0.013260633858298565
23910,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-03-01,M03,127.681,-0.0028271752458158828
23911,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-04-01,M04,128.689,0.006168881939014659
23912,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-05-01,M05,128.59,0.003723275545807203
23913,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-06-01,M06,128.761,0.020171928851562715
23914,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-07-01,M07,127.784,0.015859892359427308
23915,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-08-01,M08,126.866,-0.017357695554849895
23916,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-09-01,M09,126.326,-0.023136763636926183
23917,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-10-01,M10,125.235,-0.03949104184562513
23918,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-11-01,M11,125.011,-0.041554538414947495
23919,CUSR0000SEAE03,U.S. city average,Women's footwear,2017-12-01,M12,125.013,-0.04532333445337078
23920,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-01-01,M01,124.521,-0.038395897847760097
23921,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-02-01,M02,126.868,0.0029170191068703666
23922,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-03-01,M03,129.092,0.011050978610756657
23923,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-04-01,M04,126.586,-0.016341723068793668
23924,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-05-01,M05,126.184,-0.018710630686678664
23925,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-06-01,M06,126.07,-0.02089918531232282
23926,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-07-01,M07,125.185,-0.02033900957866397
23927,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-08-01,M08,122.814,-0.03193921145145273
23928,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-09-01,M09,122.695,-0.028743093266627606
23929,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-10-01,M10,123.513,-0.01375014971852917
23930,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-11-01,M11,122.947,-0.016510547071857617
23931,CUSR0000SEAE03,U.S. city average,Women's footwear,2018-12-01,M12,122.315,-0.021581755497428357
23932,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-01-01,M01,123.412,-0.008906128283582615
23933,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-02-01,M02,123.81,-0.02410379291862408
23934,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-03-01,M03,122.911,-0.04788058129086237
23935,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-04-01,M04,122.793,-0.029963819063719477
23936,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-05-01,M05,123.088,-0.024535598808089754
23937,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-06-01,M06,124.578,-0.011834695010708218
23938,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-07-01,M07,124.364,-0.006558293725286601
23939,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-08-01,M08,124.979,0.01762828342045708
23940,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-09-01,M09,125.477,0.022674110599454123
23941,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-10-01,M10,124.589,0.00871163359322491
23942,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-11-01,M11,125.271,0.01890245390290124
23943,CUSR0000SEAE03,U.S. city average,Women's footwear,2019-12-01,M12,125.256,0.024044475330090354
23944,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-01-01,M01,126.443,0.024560010371762697
23945,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-02-01,M02,125.715,0.015386479282772036
23946,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-03-01,M03,123.673,0.0061996078463277815
23947,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-04-01,M04,117.711,-0.04138672399892507
23948,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-05-01,M05,115.763,-0.05951026907578305
23949,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-06-01,M06,115.565,-0.0723482476841818
23950,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-07-01,M07,118.521,-0.0469830497571645
23951,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-08-01,M08,120.262,-0.037742340713239786
23952,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-09-01,M09,119.692,-0.04610406688078306
23953,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-10-01,M10,120.322,-0.034248609427798615
23954,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-11-01,M11,121.049,-0.03370293204332997
23955,CUSR0000SEAE03,U.S. city average,Women's footwear,2020-12-01,M12,122.27,-0.023839177364757047
23956,CUSR0000SEAE03,U.S. city average,Women's footwear,2021-01-01,M01,121.355,-0.040239475494886934
23957,CUSR0000SEAE03,U.S. city average,Women's footwear,2021-02-01,M02,121.981,-0.02970210396531847
24140,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-03-01,M03,119.388,0.07587773051690583
24141,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-04-01,M04,118.598,0.06894158577364373
24142,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-05-01,M05,119.566,0.06998013351708354
24143,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-06-01,M06,120.134,0.07521704108117788
24144,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-07-01,M07,119.865,0.05498248516960347
24145,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-08-01,M08,119.952,0.03859940776144222
24146,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-09-01,M09,120.079,0.039060269112620505
24147,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-10-01,M10,121.433,0.04685425610786398
24148,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-11-01,M11,119.131,0.021224979640821262
24149,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2012-12-01,M12,118.863,0.010550747309176822
24150,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-01-01,M01,119.031,-0.003974695831171604
24151,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-02-01,M02,119.798,0.0036611623562134987
24152,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-03-01,M03,117.173,-0.018552953395651217
24153,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-04-01,M04,116.249,-0.019806404829761037
24154,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-05-01,M05,117.143,-0.020264958265727717
24155,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-06-01,M06,116.859,-0.027261224965455244
24156,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-07-01,M07,115.971,-0.03248654736578649
24157,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-08-01,M08,114.679,-0.04395925036681336
24158,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-09-01,M09,114.393,-0.04735215982811314
24159,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-10-01,M10,114.763,-0.0549274085298066
24160,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-11-01,M11,115.636,-0.029337452048585178
24161,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2013-12-01,M12,116.757,-0.017717876883470818
24162,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-01-01,M01,116.7,-0.01958313380547927
24163,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-02-01,M02,116.379,-0.02853970850932397
24164,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-03-01,M03,117.969,0.006793373900130462
24165,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-04-01,M04,119.242,0.025746458034047626
24166,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-05-01,M05,118.77,0.013889007452429825
24167,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-06-01,M06,118.227,0.011706415423715866
24168,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-07-01,M07,117.898,0.016616223021272525
24169,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-08-01,M08,116.875,0.01914910314878915
24170,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-09-01,M09,116.408,0.017614714187056846
24171,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-10-01,M10,117.219,0.02140062563718259
24172,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-11-01,M11,117.148,0.013075512816077994
24173,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2014-12-01,M12,117.616,0.007357160598507884
24174,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-01-01,M01,118.21,0.012939160239931358
24175,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-02-01,M02,115.292,-0.009340173055276346
24176,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-03-01,M03,118.076,0.0009070179453924965
24177,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-04-01,M04,118.749,-0.004134449271229967
24178,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-05-01,M05,118.15,-0.0052201734444724535
24179,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-06-01,M06,119.597,0.011587877557579729
24180,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-07-01,M07,119.72,0.015454036540060168
24181,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-08-01,M08,123.371,0.055580748663101476
24182,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-09-01,M09,123.06,0.057143838911414946
24183,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-10-01,M10,121.059,0.032759194328564556
24184,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-11-01,M11,123.245,0.05204527606105103
24185,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2015-12-01,M12,118.159,0.004616718813766907
24186,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-01-01,M01,118.145,-0.0005498688774214777
24187,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-02-01,M02,119.163,0.03357561669500053
24188,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-03-01,M03,117.918,-0.001338121210067933
24189,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-04-01,M04,115.418,-0.028050762532736973
24190,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-05-01,M05,115.468,-0.02269995768091415
24191,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-06-01,M06,113.074,-0.054541501877137355
24192,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-07-01,M07,115.974,-0.031289675910457726
24193,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-08-01,M08,116.458,-0.05603423819211972
24194,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-09-01,M09,114.577,-0.06893385340484315
24195,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-10-01,M10,114.062,-0.05779826365656415
24196,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-11-01,M11,115.276,-0.06465982392794845
24197,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2016-12-01,M12,115.483,-0.02264744962296572
24198,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-01-01,M01,115.274,-0.024300647509416406
24199,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-02-01,M02,115.558,-0.030252679103412894
24200,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-03-01,M03,113.525,-0.037254702420326025
24201,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-04-01,M04,114.813,-0.0052418167010345185
24202,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-05-01,M05,113.273,-0.019009595732150997
24203,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-06-01,M06,113.061,-0.00011496895838114529
24204,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-07-01,M07,112.996,-0.025678169244830795
24205,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-08-01,M08,113.12,-0.02866269384670861
24206,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-09-01,M09,119.888,0.046353107517215664
24207,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-10-01,M10,117.285,0.02825656222054662
24208,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-11-01,M11,114.945,-0.0028713695825670627
24209,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2017-12-01,M12,115.401,-0.0007100612211321522
24210,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-01-01,M01,116.35,0.009334281798150545
24211,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-02-01,M02,116.389,0.007191194032433845
24212,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-03-01,M03,118.546,0.044228143580709034
24213,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-04-01,M04,120.183,0.04677170703665956
24214,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-05-01,M05,122.088,0.07782083991772093
24215,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-06-01,M06,123.406,0.09149927915019318
24216,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-07-01,M07,121.273,0.073250380544444
24217,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-08-01,M08,119.096,0.05282885431400275
24218,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-09-01,M09,121.186,0.010826771653543288
24219,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-10-01,M10,122.103,0.04107942192096181
24220,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-11-01,M11,121.315,0.05541780851711686
24221,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2018-12-01,M12,122.213,0.05902895122225971
24222,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-01-01,M01,119.809,0.029729265148259687
24223,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-02-01,M02,121.821,0.0466710771636496
24224,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-03-01,M03,121.183,0.02224452954971068
24225,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-04-01,M04,121.48,0.010791875722856004
24226,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-05-01,M05,121.537,-0.004513138064346944
24227,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-06-01,M06,119.957,-0.0279483979709253
24228,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-07-01,M07,118.834,-0.020111648924327707
24229,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-08-01,M08,119.061,-0.0002938805669375766
24230,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-09-01,M09,118.529,-0.02192497483207645
24231,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-10-01,M10,116.75,-0.043840036690335205
24232,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-11-01,M11,116.56,-0.039195482833944695
24233,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2019-12-01,M12,116.707,-0.045052490324269945
24234,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-01-01,M01,117.764,-0.017068834561677404
24235,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-02-01,M02,116.731,-0.04178261547680617
24236,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-03-01,M03,111.295,-0.08159560334370342
24237,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-04-01,M04,108.156,-0.10968060586104711
24238,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-05-01,M05,107.551,-0.11507606737043041
24239,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-06-01,M06,113.811,-0.05123502588427509
24240,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-07-01,M07,114.747,-0.03439251392699061
24241,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-08-01,M08,115.672,-0.028464400601372453
24242,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-09-01,M09,111.68,-0.05778332728699298
24243,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-10-01,M10,108.047,-0.07454389721627408
24244,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-11-01,M11,111.379,-0.044449210706931974
24245,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2020-12-01,M12,110.54,-0.052841731858414565
24246,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2021-01-01,M01,111.044,-0.05706327910057407
24247,CUSR0000SEAF,U.S. city average,Infants' and toddlers' apparel,2021-02-01,M02,108.815,-0.06781403397555064
24430,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-03-01,M03,169.786,0.05357020967651871
24431,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-04-01,M04,167.184,0.013230222847134154
24432,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-05-01,M05,166.161,0.0015249415338622896
24433,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-06-01,M06,166.37,0.006339144215530945
24434,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-07-01,M07,162.189,-0.021484162895927694
24435,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-08-01,M08,166.437,-0.0072412332762703535
24436,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-09-01,M09,168.353,0.02345360041338651
24437,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-10-01,M10,167.85,-0.0046255114748265935
24438,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-11-01,M11,166.621,-0.012147981265192231
24439,CUSR0000SEAG,U.S. city average,Jewelry and watches,2012-12-01,M12,167.817,-0.006412078152753131
24440,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-01-01,M01,167.378,-0.01608911618610953
24441,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-02-01,M02,167.693,-0.010292911229542567
24442,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-03-01,M03,167.641,-0.0126335504694145
24443,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-04-01,M04,167.886,0.004198966408268667
24444,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-05-01,M05,168.771,0.015707657031433175
24445,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-06-01,M06,169.59,0.019354450922642208
24446,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-07-01,M07,169.863,0.04731516933947444
24447,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-08-01,M08,167.836,0.008405582893226793
24448,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-09-01,M09,168.082,-0.0016097129246287478
24449,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-10-01,M10,167.683,-0.0009949359547214431
24450,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-11-01,M11,168.271,0.009902713343455938
24451,CUSR0000SEAG,U.S. city average,Jewelry and watches,2013-12-01,M12,168.162,0.002055810793900381
24452,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-01-01,M01,165.761,-0.00966076784284664
24453,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-02-01,M02,164.511,-0.018975151020018788
24454,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-03-01,M03,164.903,-0.016332520087568025
24455,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-04-01,M04,163.508,-0.026077219065318014
24456,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-05-01,M05,162.868,-0.03497638812355197
24457,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-06-01,M06,163.39,-0.03655875936081143
24458,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-07-01,M07,163.634,-0.036670728763768534
24459,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-08-01,M08,163.848,-0.023761290783860467
24460,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-09-01,M09,164.183,-0.023197010982734634
24461,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-10-01,M10,162.628,-0.03014616866349007
24462,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-11-01,M11,162.041,-0.03702361072317861
24463,CUSR0000SEAG,U.S. city average,Jewelry and watches,2014-12-01,M12,161.97,-0.03682163627930213
24464,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-01-01,M01,161.484,-0.025802209204818904
24465,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-02-01,M02,160.27,-0.025779431162657684
24466,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-03-01,M03,160.572,-0.026263924852792164
24467,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-04-01,M04,159.529,-0.02433520072412365
24468,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-05-01,M05,158.209,-0.028605987670997313
24469,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-06-01,M06,159.624,-0.023049146214578542
24470,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-07-01,M07,161.194,-0.01491132649693827
24471,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-08-01,M08,159.509,-0.026481861237244386
24472,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-09-01,M09,160.091,-0.024923408635485922
24473,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-10-01,M10,159.688,-0.01807806773741294
24474,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-11-01,M11,158.68,-0.02074166414672829
24475,CUSR0000SEAG,U.S. city average,Jewelry and watches,2015-12-01,M12,161.953,-0.00010495770821750128
